ad;year;month;atfm_arrivals;total_delay;atc_delay;atc_other_delay;weather_delay;other_delay;last_entry;last_update
EDDH;2011;7;6421;781;781;0;0;0;7-21-2011;9-1-12 14:33
EDDK;2011;7;5929;0;0;0;0;0;;
EDDL;2011;7;10213;12135;9652;0;2147;336;7-31-2011;9-1-12 14:33
EDDM;2011;7;18117;30400;0;0;30400;0;7-29-2011;9-1-12 14:33
EDDN;2011;7;2427;0;0;0;0;0;;
EDDP;2011;7;2695;0;0;0;0;0;;
EDDS;2011;7;5687;68;68;0;0;0;7-6-2011;9-1-12 14:33
EDDV;2011;7;3188;0;0;0;0;0;;
EETN;2011;7;1584;0;0;0;0;0;;
EFHK;2011;7;7253;17981;7931;0;1935;8115;7-26-2011;9-1-12 14:33
EGBB;2011;7;4393;0;0;0;0;0;;
EGCC;2011;7;8185;118;0;0;0;118;7-21-2011;9-1-12 14:33
EGGD;2011;7;2716;0;0;0;0;0;;
EGGW;2011;7;4815;81;0;0;81;0;7-31-2011;9-1-12 14:33
EGKK;2011;7;12248;2138;686;0;1452;0;7-29-2011;9-1-12 14:33
EGLC;2011;7;2894;94;0;0;94;0;7-19-2011;9-1-12 14:33
EGLL;2011;7;21034;28299;4648;0;22350;1301;7-28-2011;9-1-12 14:33
EGNT;2011;7;2412;0;0;0;0;0;;
EGPD;2011;7;2903;0;0;0;0;0;;
EGPF;2011;7;3737;0;0;0;0;0;;
EGPH;2011;7;5360;568;0;568;0;0;7-8-2011;9-1-12 14:33
EGSS;2011;7;7001;426;0;426;0;0;7-4-2011;9-1-12 14:33
EHAM;2011;7;20204;41920;6231;0;35689;0;7-29-2011;9-1-12 14:33
EIDW;2011;7;7802;206;0;0;206;0;7-29-2011;9-1-12 14:33
EKCH;2011;7;10794;379;0;0;379;0;7-6-2011;9-1-12 14:33
ELLX;2011;7;2612;40;0;32;8;0;7-11-2011;9-1-12 14:33
ENBR;2011;7;3595;2481;2265;0;216;0;7-28-2011;9-1-12 14:33
ENGM;2011;7;8719;6540;4419;0;2121;0;7-24-2011;9-1-12 14:33
ENVA;2011;7;1816;0;0;0;0;0;;
ENZV;2011;7;2537;0;0;0;0;0;;
EPWA;2011;7;6416;67;0;0;67;0;7-31-2011;9-1-12 14:33
ESGG;2011;7;2594;0;0;0;0;0;;
ESSA;2011;7;7633;0;0;0;0;0;;
EVRA;2011;7;3709;0;0;0;0;0;;
EYVI;2011;7;1247;0;0;0;0;0;;
GCLP;2011;7;4406;108;108;0;0;0;7-20-2011;9-1-12 14:33
GCTS;2011;7;2190;0;0;0;0;0;;
GCXO;2011;7;2614;8162;0;0;8162;0;7-31-2011;9-1-12 14:33
LBSF;2011;7;2148;0;0;0;0;0;;
LCLK;2011;7;3024;0;0;0;0;0;;
LDZA;2011;7;1814;0;0;0;0;0;;
LEAL;2011;7;4163;0;0;0;0;0;;
LEBB;2011;7;2207;0;0;0;0;0;;
LEBL;2011;7;14304;0;0;0;0;0;;
LEIB;2011;7;5091;3445;2886;0;559;0;7-31-2011;9-1-12 14:33
LEMD;2011;7;18993;45001;43740;0;1261;0;7-31-2011;9-1-12 14:33
LEMG;2011;7;6006;1255;1255;0;0;0;7-24-2011;9-1-12 14:33
LEPA;2011;7;11995;32509;31079;0;1430;0;7-31-2011;9-1-12 14:33
LEVC;2011;7;2902;0;0;0;0;0;;
LEZL;2011;7;2152;0;0;0;0;0;;
LFLL;2011;7;5245;2242;528;0;1714;0;7-27-2011;9-1-12 14:33
LFMN;2011;7;8091;10556;3575;0;6763;218;7-30-2011;9-1-12 14:33
LFPG;2011;7;23161;13767;8571;0;3554;1642;7-30-2011;9-1-12 14:33
LFPO;2011;7;10417;4040;610;0;1753;1677;7-29-2011;9-1-12 14:33
LFSB;2011;7;3202;0;0;0;0;0;;
LGAV;2011;7;8825;962;900;62;0;0;7-19-2011;9-1-12 14:33
LHBP;2011;7;5322;0;0;0;0;0;;
LICC;2011;7;3166;123;123;0;0;0;7-19-2011;9-1-12 14:33
LIMC;2011;7;9009;845;0;0;845;0;7-13-2011;9-1-12 14:33
LIME;2011;7;3411;98;0;0;98;0;7-7-2011;9-1-12 14:33
LIML;2011;7;5652;0;0;0;0;0;;
LIPE;2011;7;3310;0;0;0;0;0;;
LIPZ;2011;7;4770;892;0;0;847;45;7-18-2011;9-1-12 14:33
LIRF;2011;7;15506;4928;0;0;4928;0;7-27-2011;9-1-12 14:33
LIRN;2011;7;3302;0;0;0;0;0;;
LJLJ;2011;7;1567;0;0;0;0;0;;
LKPR;2011;7;7042;1882;230;0;1652;0;7-28-2011;9-1-12 14:33
LMML;2011;7;1777;0;0;0;0;0;;
LOWW;2011;7;11754;18938;8608;0;10330;0;7-29-2011;9-1-12 14:33
LPPR;2011;7;2939;3370;746;0;2624;0;7-30-2011;9-1-12 14:33
LPPT;2011;7;6878;3304;2876;0;0;428;7-29-2011;9-1-12 14:33
LROP;2011;7;3328;0;0;0;0;0;;
LSGG;2011;7;7631;17282;16048;0;1234;0;7-30-2011;9-1-12 14:33
LSZH;2011;7;12031;28444;8476;4852;12197;2919;7-31-2011;9-1-12 14:33
LZIB;2011;7;1357;0;0;0;0;0;;
EBBR;2011;8;9805;8186;836;0;4169;3181;8-28-2011;9-1-12 14:33
EDDB;2011;8;2988;0;0;0;0;0;;
EDDF;2011;8;21117;96003;20793;528;74682;0;8-31-2011;9-1-12 14:33
EDDH;2011;8;6332;651;651;0;0;0;8-30-2011;9-1-12 14:33
EDDK;2011;8;5776;595;0;0;595;0;8-18-2011;9-1-12 14:33
EDDL;2011;8;9500;7853;5033;0;2820;0;8-31-2011;9-1-12 14:33
EDDM;2011;8;17278;10622;477;0;10145;0;8-27-2011;9-1-12 14:33
EDDN;2011;8;2420;0;0;0;0;0;;
EDDP;2011;8;2655;0;0;0;0;0;;
EDDS;2011;8;5438;187;0;0;187;0;8-24-2011;9-1-12 14:33
EDDV;2011;8;3151;0;0;0;0;0;;
EETN;2011;8;1648;0;0;0;0;0;;
EFHK;2011;8;8111;1701;197;0;1504;0;8-29-2011;9-1-12 14:33
EGBB;2011;8;4296;0;0;0;0;0;;
EGCC;2011;8;8259;1693;688;0;0;1005;8-30-2011;9-1-12 14:33
EGGD;2011;8;2843;79;0;0;0;79;8-14-2011;9-1-12 14:33
EGGW;2011;8;4470;10;0;10;0;0;8-8-2011;9-1-12 14:33
EGKK;2011;8;12544;1942;90;1620;232;0;8-23-2011;9-1-12 14:33
EGLC;2011;8;2710;259;3;0;0;256;8-21-2011;9-1-12 14:33
EGLL;2011;8;20747;22944;3890;721;15473;2860;8-31-2011;9-1-12 14:33
EGNT;2011;8;2390;0;0;0;0;0;;
EGPD;2011;8;2940;1307;0;0;1307;0;8-4-2011;9-1-12 14:33
EGPF;2011;8;3501;0;0;0;0;0;;
EGPH;2011;8;5251;0;0;0;0;0;;
EGSS;2011;8;7110;45;0;45;0;0;8-8-2011;9-1-12 14:33
EHAM;2011;8;20215;24515;9414;0;15101;0;8-30-2011;9-1-12 14:33
EIDW;2011;8;7401;19;0;0;19;0;8-3-2011;9-1-12 14:33
EKCH;2011;8;11086;1082;0;0;1082;0;8-27-2011;9-1-12 14:33
ELLX;2011;8;2454;0;0;0;0;0;;
ENBR;2011;8;4238;110;110;0;0;0;8-11-2011;9-1-12 14:33
ENGM;2011;8;9768;9913;8351;0;1562;0;8-31-2011;9-1-12 14:33
ENVA;2011;8;2260;0;0;0;0;0;;
ENZV;2011;8;3103;0;0;0;0;0;;
EPWA;2011;8;6445;1514;929;0;585;0;8-31-2011;9-1-12 14:33
ESGG;2011;8;2899;0;0;0;0;0;;
ESSA;2011;8;8877;631;0;0;631;0;8-30-2011;9-1-12 14:33
EVRA;2011;8;3609;0;0;0;0;0;;
EYVI;2011;8;1298;0;0;0;0;0;;
GCLP;2011;8;4500;224;224;0;0;0;8-8-2011;9-1-12 14:33
GCTS;2011;8;2185;0;0;0;0;0;;
GCXO;2011;8;2624;4210;0;0;4210;0;8-30-2011;9-1-12 14:33
LBSF;2011;8;2138;0;0;0;0;0;;
LCLK;2011;8;2990;0;0;0;0;0;;
LDZA;2011;8;1832;0;0;0;0;0;;
LEAL;2011;8;4102;0;0;0;0;0;;
LEBB;2011;8;1964;0;0;0;0;0;;
LEBL;2011;8;13765;0;0;0;0;0;;
LEIB;2011;8;5426;1464;1341;0;0;123;8-27-2011;9-1-12 14:33
LEMD;2011;8;18385;41735;39150;0;937;1648;8-31-2011;9-1-12 14:33
LEMG;2011;8;5902;1016;1016;0;0;0;8-28-2011;9-1-12 14:33
LEPA;2011;8;12010;41097;41097;0;0;0;8-31-2011;9-1-12 14:33
LEVC;2011;8;2767;137;0;0;0;137;8-3-2011;9-1-12 14:33
LEZL;2011;8;1937;0;0;0;0;0;;
LFLL;2011;8;4616;541;218;0;323;0;8-30-2011;9-1-12 14:33
LFMN;2011;8;7800;4797;4178;0;63;556;8-30-2011;9-1-12 14:33
LFPG;2011;8;23062;30488;7689;0;22799;0;8-31-2011;9-1-12 14:33
LFPO;2011;8;9305;2501;1031;0;1119;351;8-31-2011;9-1-12 14:33
LFSB;2011;8;3103;212;0;0;212;0;8-26-2011;9-1-12 14:33
LGAV;2011;8;8620;2583;2583;0;0;0;8-29-2011;9-1-12 14:33
LHBP;2011;8;5278;0;0;0;0;0;;
LICC;2011;8;3425;1377;0;352;0;1025;8-24-2011;9-1-12 14:33
LIMC;2011;8;8952;164;0;0;164;0;8-7-2011;9-1-12 14:33
LIME;2011;8;3483;0;0;0;0;0;;
LIML;2011;8;4501;0;0;0;0;0;;
LIPE;2011;8;3188;0;0;0;0;0;;
LIPZ;2011;8;4568;0;0;0;0;0;;
LIRF;2011;8;15157;26;0;0;26;0;8-19-2011;9-1-12 14:33
LIRN;2011;8;3378;0;0;0;0;0;;
LJLJ;2011;8;1538;0;0;0;0;0;;
LKPR;2011;8;6996;1872;0;0;1872;0;8-21-2011;9-1-12 14:33
LMML;2011;8;1706;0;0;0;0;0;;
LOWW;2011;8;11386;5513;1482;0;4031;0;8-28-2011;9-1-12 14:33
LPPR;2011;8;3020;4615;0;0;4615;0;8-23-2011;9-1-12 14:33
LPPT;2011;8;6939;3578;3578;0;0;0;8-30-2011;9-1-12 14:33
LROP;2011;8;3359;0;0;0;0;0;;
LSGG;2011;8;7052;2467;1779;190;353;145;8-29-2011;9-1-12 14:33
LSZH;2011;8;11896;24846;7910;3102;13329;505;8-31-2011;9-1-12 14:33
LZIB;2011;8;1309;0;0;0;0;0;;
EBBR;2011;9;10439;9532;2373;0;7159;0;9-28-2011;9-1-12 14:33
EDDB;2011;9;3177;0;0;0;0;0;;
EDDF;2011;9;21257;90934;29815;0;57142;3977;9-30-2011;9-1-12 14:33
EDDH;2011;9;6787;2391;1271;939;181;0;9-28-2011;9-1-12 14:33
EDDK;2011;9;6032;0;0;0;0;0;;
EDDL;2011;9;10338;11158;7600;3367;191;0;9-30-2011;9-1-12 14:33
EDDM;2011;9;18190;20925;943;0;19982;0;9-29-2011;9-1-12 14:33
EDDN;2011;9;2566;0;0;0;0;0;;
EDDP;2011;9;2713;0;0;0;0;0;;
EDDS;2011;9;5849;1447;1294;0;153;0;9-30-2011;9-1-12 14:33
EDDV;2011;9;3359;0;0;0;0;0;;
EETN;2011;9;1646;0;0;0;0;0;;
EFHK;2011;9;8573;0;0;0;0;0;;
EGBB;2011;9;4332;0;0;0;0;0;9-2-2011;9-1-12 14:33
EGCC;2011;9;8028;2478;0;0;1322;1156;9-25-2011;9-1-12 14:33
EGGD;2011;9;2807;0;0;0;0;0;;
EGGW;2011;9;4611;0;0;0;0;0;;
EGKK;2011;9;11714;4167;1397;0;2770;0;9-30-2011;9-1-12 14:33
EGLC;2011;9;3121;3410;393;0;3017;0;9-27-2011;9-1-12 14:33
EGLL;2011;9;20443;48903;9078;0;39825;0;9-28-2011;9-1-12 14:33
EGNT;2011;9;2360;0;0;0;0;0;;
EGPD;2011;9;2996;0;0;0;0;0;;
EGPF;2011;9;3410;0;0;0;0;0;;
EGPH;2011;9;5112;18;0;0;18;0;9-5-2011;9-1-12 14:33
EGSS;2011;9;6702;0;0;0;0;0;;
EHAM;2011;9;19342;35423;9311;0;26112;0;9-30-2011;9-1-12 14:33
EIDW;2011;9;6908;0;0;0;0;0;;
EKCH;2011;9;11318;295;0;0;295;0;9-30-2011;9-1-12 14:33
ELLX;2011;9;2523;40;0;40;0;0;9-1-2011;9-1-12 14:33
ENBR;2011;9;4522;600;0;0;600;0;9-8-2011;9-1-12 14:33
ENGM;2011;9;10552;4659;3754;0;905;0;9-26-2011;9-1-12 14:33
ENVA;2011;9;2534;0;0;0;0;0;;
ENZV;2011;9;3362;0;0;0;0;0;;
EPWA;2011;9;6592;2902;1560;0;535;807;9-28-2011;9-1-12 14:33
ESGG;2011;9;3308;0;0;0;0;0;;
ESSA;2011;9;9845;396;0;0;396;0;9-14-2011;9-1-12 14:33
EVRA;2011;9;3307;0;0;0;0;0;;
EYVI;2011;9;1282;0;0;0;0;0;;
GCLP;2011;9;4191;331;331;0;0;0;9-12-2011;9-1-12 14:33
GCTS;2011;9;2024;0;0;0;0;0;;
GCXO;2011;9;2555;54;0;0;54;0;9-12-2011;9-1-12 14:33
LBSF;2011;9;2094;0;0;0;0;0;;
LCLK;2011;9;2658;157;157;0;0;0;9-21-2011;9-1-12 14:33
LDZA;2011;9;1821;0;0;0;0;0;;
LEAL;2011;9;3739;0;0;0;0;0;;
LEBB;2011;9;2166;0;0;0;0;0;;
LEBL;2011;9;13773;2535;1949;0;368;218;9-30-2011;9-1-12 14:33
LEIB;2011;9;3791;0;0;0;0;0;;
LEMD;2011;9;18675;34237;32127;0;0;2110;9-30-2011;9-1-12 14:33
LEMG;2011;9;5193;717;717;0;0;0;9-12-2011;9-1-12 14:33
LEPA;2011;9;10369;26993;9957;0;17036;0;9-30-2011;9-1-12 14:33
LEVC;2011;9;2670;0;0;0;0;0;;
LEZL;2011;9;2131;0;0;0;0;0;;
LFLL;2011;9;5416;1488;960;0;528;0;9-28-2011;9-1-12 14:33
LFMN;2011;9;6686;19760;17508;0;350;1902;9-29-2011;9-1-12 14:33
LFPG;2011;9;22325;6043;4789;0;1254;0;9-30-2011;9-1-12 14:33
LFPO;2011;9;10338;7634;7076;0;558;0;9-18-2011;9-1-12 14:33
LFSB;2011;9;3296;168;0;0;168;0;9-1-2011;9-1-12 14:33
LGAV;2011;9;7974;30561;30561;0;0;0;9-29-2011;9-1-12 14:33
LHBP;2011;9;5139;0;0;0;0;0;;
LICC;2011;9;2981;1010;72;186;0;752;9-29-2011;9-1-12 14:33
LIMC;2011;9;8599;1659;0;1659;0;0;9-6-2011;9-1-12 14:33
LIME;2011;9;3200;37;0;37;0;0;9-6-2011;9-1-12 14:33
LIML;2011;9;5479;3181;0;33;0;3148;9-21-2011;9-1-12 14:33
LIPE;2011;9;3126;39;0;39;0;0;9-6-2011;9-1-12 14:33
LIPZ;2011;9;4503;1620;0;57;1563;0;9-19-2011;9-1-12 14:33
LIRF;2011;9;14989;3773;0;128;3645;0;9-25-2011;9-1-12 14:33
LIRN;2011;9;3032;0;0;0;0;0;;
LJLJ;2011;9;1551;0;0;0;0;0;;
LKPR;2011;9;6859;918;918;0;0;0;9-26-2011;9-1-12 14:33
LMML;2011;9;1676;0;0;0;0;0;;
LOWW;2011;9;11870;14161;9480;0;4681;0;9-30-2011;9-1-12 14:33
LPPR;2011;9;2683;2386;0;0;2386;0;9-25-2011;9-1-12 14:33
LPPT;2011;9;6490;3302;3150;0;152;0;9-30-2011;9-1-12 14:33
LROP;2011;9;3300;0;0;0;0;0;;
LSGG;2011;9;7451;9087;3363;245;5479;0;9-29-2011;9-1-12 14:33
LSZH;2011;9;11837;31067;10228;1889;18485;465;9-30-2011;9-1-12 14:33
LZIB;2011;9;1196;0;0;0;0;0;;
EBBR;2011;10;10044;7646;4685;0;2428;533;10-25-2011;9-1-12 14:33
EDDB;2011;10;3298;0;0;0;0;0;;
EDDF;2011;10;21236;165102;10270;2578;110756;41498;10-31-2011;9-1-12 14:33
EDDH;2011;10;6679;428;120;0;308;0;10-24-2011;9-1-12 14:33
EDDK;2011;10;5887;0;0;0;0;0;;
EDDL;2011;10;10111;6252;5516;117;619;0;10-30-2011;9-1-12 14:33
EDDM;2011;10;17989;34256;1276;0;32980;0;10-31-2011;9-1-12 14:33
EDDN;2011;10;2467;0;0;0;0;0;;
EDDP;2011;10;2762;0;0;0;0;0;;
EDDS;2011;10;5656;209;0;0;209;0;10-27-2011;9-1-12 14:33
EDDV;2011;10;3290;0;0;0;0;0;;
EETN;2011;10;1666;0;0;0;0;0;;
EFHK;2011;10;8489;1419;0;0;771;648;10-23-2011;9-1-12 14:33
EGBB;2011;10;3997;0;0;0;0;0;;
EGCC;2011;10;7366;4368;1231;0;353;2784;10-28-2011;9-1-12 14:33
EGGD;2011;10;2579;0;0;0;0;0;;
EGGW;2011;10;4476;81;0;0;81;0;10-16-2011;9-1-12 14:33
EGKK;2011;10;10941;1345;0;0;1345;0;10-17-2011;9-1-12 14:33
EGLC;2011;10;3030;130;89;0;41;0;10-13-2011;9-1-12 14:33
EGLL;2011;10;20690;35911;6648;0;29263;0;10-29-2011;9-1-12 14:33
EGNT;2011;10;2212;0;0;0;0;0;;
EGPD;2011;10;2878;2494;0;0;0;2494;10-4-2011;9-1-12 14:33
EGPF;2011;10;3456;0;0;0;0;0;;
EGPH;2011;10;5057;7748;0;7394;0;354;10-28-2011;9-1-12 14:33
EGSS;2011;10;6528;0;0;0;0;0;;
EHAM;2011;10;19494;22567;5064;0;17503;0;10-29-2011;9-1-12 14:33
EIDW;2011;10;6510;300;0;0;300;0;10-24-2011;9-1-12 14:33
EKCH;2011;10;11181;3332;0;0;3332;0;10-31-2011;9-1-12 14:33
ELLX;2011;10;2507;0;0;0;0;0;10-9-2011;9-1-12 14:33
ENBR;2011;10;4336;4686;2345;0;0;2341;10-5-2011;9-1-12 14:33
ENGM;2011;10;10503;1693;1079;614;0;0;10-24-2011;9-1-12 14:33
ENVA;2011;10;2497;0;0;0;0;0;;
ENZV;2011;10;3267;0;0;0;0;0;;
EPWA;2011;10;6136;170;170;0;0;0;10-27-2011;9-1-12 14:33
ESGG;2011;10;3180;272;0;0;272;0;10-1-2011;9-1-12 14:33
ESSA;2011;10;9831;1121;0;0;1121;0;10-28-2011;9-1-12 14:33
EVRA;2011;10;3068;0;0;0;0;0;;
EYVI;2011;10;1226;0;0;0;0;0;;
GCLP;2011;10;4681;0;0;0;0;0;;
GCTS;2011;10;2483;94;94;0;0;0;10-30-2011;9-1-12 14:33
GCXO;2011;10;2565;579;0;0;579;0;10-27-2011;9-1-12 14:33
LBSF;2011;10;1990;0;0;0;0;0;;
LCLK;2011;10;2427;0;0;0;0;0;;
LDZA;2011;10;1762;0;0;0;0;0;;
LEAL;2011;10;3653;0;0;0;0;0;;
LEBB;2011;10;2079;0;0;0;0;0;;
LEBL;2011;10;13277;1273;133;0;55;1085;10-28-2011;9-1-12 14:33
LEIB;2011;10;2254;104;0;0;104;0;10-29-2011;9-1-12 14:33
LEMD;2011;10;18356;24531;22022;0;2102;407;10-31-2011;9-1-12 14:33
LEMG;2011;10;4947;90;90;0;0;0;10-6-2011;9-1-12 14:33
LEPA;2011;10;8662;13419;1863;0;11556;0;10-30-2011;9-1-12 14:33
LEVC;2011;10;2561;0;0;0;0;0;;
LEZL;2011;10;2136;0;0;0;0;0;;
LFLL;2011;10;5227;1070;324;0;746;0;10-26-2011;9-1-12 14:33
LFMN;2011;10;5646;1161;1161;0;0;0;10-21-2011;9-1-12 14:33
LFPG;2011;10;22088;9861;3690;0;4727;1444;10-31-2011;9-1-12 14:33
LFPO;2011;10;9871;1260;0;212;1048;0;10-30-2011;9-1-12 14:33
LFSB;2011;10;3218;381;381;0;0;0;10-31-2011;9-1-12 14:33
LGAV;2011;10;6951;33556;15609;17947;0;0;10-15-2011;9-1-12 14:33
LHBP;2011;10;4934;0;0;0;0;0;;
LICC;2011;10;2703;158;0;0;0;158;10-5-2011;9-1-12 14:33
LIMC;2011;10;8050;0;0;0;0;0;;
LIME;2011;10;3084;0;0;0;0;0;;
LIML;2011;10;5172;920;0;0;920;0;10-20-2011;9-1-12 14:33
LIPE;2011;10;2920;0;0;0;0;0;;
LIPZ;2011;10;4255;3771;0;0;3771;0;10-29-2011;9-1-12 14:33
LIRF;2011;10;14461;5989;0;520;5469;0;10-27-2011;9-1-12 14:33
LIRN;2011;10;2802;0;0;0;0;0;;
LJLJ;2011;10;1356;0;0;0;0;0;;
LKPR;2011;10;6406;1815;184;0;1631;0;10-31-2011;9-1-12 14:33
LMML;2011;10;1593;0;0;0;0;0;;
LOWW;2011;10;11635;11829;8728;0;3101;0;10-31-2011;9-1-12 14:33
LPPR;2011;10;2585;1649;0;0;1649;0;10-26-2011;9-1-12 14:33
LPPT;2011;10;6255;3860;2088;0;1772;0;10-29-2011;9-1-12 14:33
LROP;2011;10;3189;0;0;0;0;0;;
LSGG;2011;10;7179;6649;4989;2;1658;0;10-28-2011;9-1-12 14:33
LSZH;2011;10;11860;25725;6723;1353;17649;0;10-31-2011;9-1-12 14:33
LZIB;2011;10;889;0;0;0;0;0;;
EBBR;2011;11;8890;15290;0;0;15290;0;11-24-2011;9-1-12 14:33
EDDB;2011;11;2816;0;0;0;0;0;;
EDDF;2011;11;20044;34250;5126;616;28465;43;11-30-2011;9-1-12 14:33
EDDH;2011;11;6175;3191;620;0;2453;118;11-30-2011;9-1-12 14:33
EDDK;2011;11;5070;0;0;0;0;0;;
EDDL;2011;11;8969;8501;3631;0;4865;5;11-30-2011;9-1-12 14:33
EDDM;2011;11;16350;94682;640;0;94042;0;11-29-2011;9-1-12 14:33
EDDN;2011;11;2487;0;0;0;0;0;;
EDDP;2011;11;2594;186;0;0;186;0;11-14-2011;9-1-12 14:33
EDDS;2011;11;4998;530;0;0;530;0;11-10-2011;9-1-12 14:33
EDDV;2011;11;2795;0;0;0;0;0;;
EETN;2011;11;1587;0;0;0;0;0;;
EFHK;2011;11;7757;1983;251;1330;402;0;11-30-2011;9-1-12 14:33
EGBB;2011;11;3260;0;0;0;0;0;;
EGCC;2011;11;6055;3747;1942;0;1187;618;11-22-2011;9-1-12 14:33
EGGD;2011;11;1775;0;0;0;0;0;;
EGGW;2011;11;3405;191;0;0;191;0;11-23-2011;9-1-12 14:33
EGKK;2011;11;8351;10356;0;0;10356;0;11-24-2011;9-1-12 14:33
EGLC;2011;11;2768;17741;86;0;17655;0;11-30-2011;9-1-12 14:33
EGLL;2011;11;19189;68395;1282;0;67055;58;11-29-2011;9-1-12 14:33
EGNT;2011;11;1649;0;0;0;0;0;;
EGPD;2011;11;2962;175;0;0;175;0;11-3-2011;9-1-12 14:33
EGPF;2011;11;2813;141;0;0;141;0;11-7-2011;9-1-12 14:33
EGPH;2011;11;4135;0;0;0;0;0;;
EGSS;2011;11;4951;0;0;0;0;0;;
EHAM;2011;11;16591;110662;4298;4174;102190;0;11-27-2011;9-1-12 14:33
EIDW;2011;11;5701;0;0;0;0;0;;
EKCH;2011;11;10357;4526;0;0;4526;0;11-28-2011;9-1-12 14:33
ELLX;2011;11;2161;5338;0;169;5169;0;11-29-2011;9-1-12 14:33
ENBR;2011;11;4199;282;0;0;282;0;11-25-2011;9-1-12 14:33
ENGM;2011;11;9925;35286;1083;3656;30267;280;11-23-2011;9-1-12 14:33
ENVA;2011;11;2451;0;0;0;0;0;;
ENZV;2011;11;3263;0;0;0;0;0;;
EPWA;2011;11;5219;1078;0;0;224;854;11-3-2011;9-1-12 14:33
ESGG;2011;11;2902;0;0;0;0;0;;
ESSA;2011;11;9318;808;0;0;808;0;11-23-2011;9-1-12 14:33
EVRA;2011;11;2508;0;0;0;0;0;;
EYVI;2011;11;1085;0;0;0;0;0;;
GCLP;2011;11;4869;538;538;0;0;0;11-25-2011;9-1-12 14:33
GCTS;2011;11;2543;1392;1392;0;0;0;11-27-2011;9-1-12 14:33
GCXO;2011;11;2501;25;0;0;25;0;11-12-2011;9-1-12 14:33
LBSF;2011;11;1718;0;0;0;0;0;;
LCLK;2011;11;1491;0;0;0;0;0;;
LDZA;2011;11;1386;0;0;0;0;0;;
LEAL;2011;11;2062;0;0;0;0;0;;
LEBB;2011;11;1835;0;0;0;0;0;;
LEBL;2011;11;11346;720;0;720;0;0;11-9-2011;9-1-12 14:33
LEIB;2011;11;919;0;0;0;0;0;;
LEMD;2011;11;16533;19298;16655;0;2643;0;11-30-2011;9-1-12 14:33
LEMG;2011;11;2999;0;0;0;0;0;;
LEPA;2011;11;3883;706;0;0;706;0;11-7-2011;9-1-12 14:33
LEVC;2011;11;2114;693;0;680;13;0;11-20-2011;9-1-12 14:33
LEZL;2011;11;1836;0;0;0;0;0;;
LFLL;2011;11;4796;4850;801;19;4009;21;11-28-2011;9-1-12 14:33
LFMN;2011;11;4358;111;84;13;0;14;11-20-2011;9-1-12 14:33
LFPG;2011;11;19908;58516;1149;0;39363;18004;11-30-2011;9-1-12 14:33
LFPO;2011;11;9199;36933;0;0;26597;10336;11-30-2011;9-1-12 14:33
LFSB;2011;11;2770;32;32;0;0;0;11-7-2011;9-1-12 14:33
LGAV;2011;11;5618;0;0;0;0;0;;
LHBP;2011;11;4111;0;0;0;0;0;;
LICC;2011;11;2121;8;0;8;0;0;11-17-2011;9-1-12 14:33
LIMC;2011;11;6741;778;0;587;191;0;11-30-2011;9-1-12 14:33
LIME;2011;11;2731;0;0;0;0;0;;
LIML;2011;11;4757;8809;0;12;8797;0;11-30-2011;9-1-12 14:33
LIPE;2011;11;2530;31;0;31;0;0;11-17-2011;9-1-12 14:33
LIPZ;2011;11;3250;7674;0;114;7560;0;11-21-2011;9-1-12 14:33
LIRF;2011;11;12179;1231;0;225;1006;0;11-23-2011;9-1-12 14:33
LIRN;2011;11;2175;94;0;94;0;0;11-17-2011;9-1-12 14:33
LJLJ;2011;11;1139;0;0;0;0;0;;
LKPR;2011;11;5209;2674;0;0;2674;0;11-25-2011;9-1-12 14:33
LMML;2011;11;1049;0;0;0;0;0;;
LOWW;2011;11;10677;58767;9117;0;49650;0;11-30-2011;9-1-12 14:33
LPPR;2011;11;2104;91;0;0;91;0;11-1-2011;9-1-12 14:33
LPPT;2011;11;5046;3475;0;0;3475;0;11-30-2011;9-1-12 14:33
LROP;2011;11;2948;0;0;0;0;0;;
LSGG;2011;11;6363;3422;816;1211;1395;0;11-27-2011;9-1-12 14:33
LSZH;2011;11;10441;20190;6140;452;13598;0;11-30-2011;9-1-12 14:33
LZIB;2011;11;691;0;0;0;0;0;;
EBBR;2011;12;8177;3920;529;0;3391;0;12-16-2011;9-1-12 14:33
EDDB;2011;12;2739;25;0;0;0;25;12-23-2011;9-1-12 14:33
EDDF;2011;12;19187;33063;19835;0;13228;0;12-24-2011;9-1-12 14:33
EDDH;2011;12;5454;960;599;0;361;0;12-22-2011;9-1-12 14:33
EDDK;2011;12;4487;0;0;0;0;0;;
EDDL;2011;12;7708;3144;82;0;3062;0;12-19-2011;9-1-12 14:33
EDDM;2011;12;15041;29258;167;0;29091;0;12-22-2011;9-1-12 14:33
EDDN;2011;12;2073;0;0;0;0;0;;
EDDP;2011;12;2519;0;0;0;0;0;;
EDDS;2011;12;4364;0;0;0;0;0;;
EDDV;2011;12;2340;0;0;0;0;0;;
EETN;2011;12;1514;0;0;0;0;0;;
EFHK;2011;12;6846;3160;0;0;3160;0;12-26-2011;9-1-12 14:33
EGBB;2011;12;3033;0;0;0;0;0;;
EGCC;2011;12;5862;851;0;0;851;0;12-16-2011;9-1-12 14:33
EGGD;2011;12;1869;0;0;0;0;0;;
EGGW;2011;12;3479;505;0;0;505;0;12-16-2011;9-1-12 14:33
